gap_id,candidate_id,first_covered_sample,last_covered_sample,covered_samples,total_required_samples,coverage_ratio,full_cover,covered_sample_ranges,min_access_margin_db,relay_g01_margin_db,lon,lat,agl_height
G003033,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003036,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003042,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003044,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003045,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003047,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003048,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003050,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003052,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G003053,RP004550,0,84,85,85,1.0,1,0-84,0.1667722401375613,0.8676148024393058,109.24680555555555,23.057361111111113,20.0
G002954,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G002957,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G002979,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G002983,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003006,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003011,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003015,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003017,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003033,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003036,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003042,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003044,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003045,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003047,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003048,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003050,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003052,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G003053,RP004552,0,84,85,85,1.0,1,0-84,0.126169041428966,0.8147717982845535,109.24791666666667,23.057361111111113,20.0
G002954,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G002957,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G002979,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G002983,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003006,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003011,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003015,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003017,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003033,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003036,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003042,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003044,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003045,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003047,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003048,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003050,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003052,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G003053,RP004554,0,84,85,85,1.0,1,0-84,0.05821942408707059,0.7615269631443908,109.24902777777778,23.057361111111113,20.0
G002954,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G002957,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G002979,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G002983,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003006,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003011,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003015,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003017,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003033,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003036,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003042,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003044,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003045,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003047,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003048,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003050,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003052,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G003053,RP004691,0,84,85,85,1.0,1,0-84,0.03813392386999226,1.0516187576776304,109.24680555555555,23.056250000000002,20.0
G002954,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G002957,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G002979,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G002983,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003006,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003011,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003015,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003017,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003033,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003036,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003042,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003044,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003045,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003047,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003048,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003050,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003052,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G003053,RP004835,0,84,85,85,1.0,1,0-84,0.02603104209602236,1.1025213589393985,109.24902777777778,23.05513888888889,300.0
G002956,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002969,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002976,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002978,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002982,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002990,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002991,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002993,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002995,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002998,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G003035,RP004548,0,79,80,80,1.0,1,0-79,0.12579997349286032,0.9154364460920306,109.24569444444444,23.057361111111113,20.0
G002956,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002969,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002976,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002978,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002982,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002990,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002991,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002993,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002995,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002998,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G003035,RP005144,0,79,80,80,1.0,1,0-79,0.04828878513595214,0.7777035764332823,109.25902777777777,23.05291666666667,300.0
G002956,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002969,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002976,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002978,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002982,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002990,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002991,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002993,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002995,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002998,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G003035,RP005143,0,79,80,80,1.0,1,0-79,0.12169794856944804,0.7983153604805295,109.25902777777777,23.05291666666667,20.0
G002956,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002969,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002976,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002978,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002982,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002990,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002991,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002993,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002995,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002998,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G003035,RP005142,0,79,80,80,1.0,1,0-79,0.08411580567054955,0.8660337256469859,109.25791666666667,23.05291666666667,300.0
G002956,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002969,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002976,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002978,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002982,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002990,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002991,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002993,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002995,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002998,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G003035,RP005141,0,79,80,80,1.0,1,0-79,0.20042964315238976,0.8852919905210541,109.25791666666667,23.05291666666667,20.0
G002956,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002969,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002976,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002978,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002982,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002990,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002991,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002993,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002995,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002998,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G003035,RP005140,0,79,80,80,1.0,1,0-79,0.04865850377022696,0.9493644658360978,109.25680555555556,23.05291666666667,300.0
G002956,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002969,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002976,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002978,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002982,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002990,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002991,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002993,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002995,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002998,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G003035,RP004981,0,79,80,80,1.0,1,0-79,0.08219579374582509,1.1779663826468436,109.25125,23.05402777777778,20.0
G002956,RP004982,0,79,80,80,1.0,1,0-79,0.030847102799967274,1.1634904625877311,109.25125,23.05402777777778,300.0
G002969,RP004982,0,79,80,80,1.0,1,0-79,0.030847102799967274,1.1634904625877311,109.25125,23.05402777777778,300.0
G002976,RP004982,0,79,80,80,1.0,1,0-79,0.030847102799967274,1.1634904625877311,109.25125,23.05402777777778,300.0
